lambda_gram,embedding
poder ocurrírselir buen,100000010001001110100000000001011101100
ocurrírselir buen escucha,011101000000000010111011000100000111110
deber llevar él,001011011110101100011111101010110110000
llevar él sandía,011000111111010101101100001001010101000
él sandía rey,101011011000010010101010001001000101010
sandía rey elefante,100101010100010010001010100011101010001
rey elefante recompense,100100010101000111010100011000110010000
elefante recompense descubrimiento,001110101000110001100100000011000111110
recompense descubrimiento decir,100011001000000110001111100010111001010
descubrimiento decir comadreja,001100011111000101110010100010001011000
decir comadreja salir,001011100101000100010110001001010010100
comadreja salir apurado,001000101100010010100101000000110010010
salir apurado cargar,100101001010000001100100100001110000010
apurado cargar sandir,000011001001000011100000101001010100111
rumbo palacio real,100100110101001110111101011000101101001
palacio real encontrar,011101111010110001011010010011110010101
real encontrar liebre,100010110100100111100101010110001010110
señora comadrejar dónde,100101110111000100010110010011100111000
comadrejar dónde ir,001000101100100111001110000101110100100
dónde ir apuro,001110011100001011101001000000110010011
rey elefante responder,100100010101000111010100011001000001011
elefante responder comadreja,001110101000110010000010110010001011000
rey elefantar mucho,100100010101000111010100000110111011000
elefantar mucho sandía,001110101000001101110110001001010101000
mucho sandía quier,011011101100010010101010001000100100111
sandía quier llevar,100101010100010001001001110110001111110
quier llevar él,100010010011101100011111101010110110000
poder hablar responder,100000010001001010010010011001000001011
hablar responder señora,010100100100110010000010111001011101110
responder señora comadreja,100100000101110010111011100010001011000
señora comadreja mayor,100101110111000100010110000110100110001
comadreja mayor orgullo,001000101100001101001100010111010111101
poder hablar decir,100000010001001010010010010010111001010
hablar decir liebre,010100100100100101110010100110001010110
decir liebre mucho,001011100101001100010101100110111011000
liebre mucho desconfianza,011000101011001101110110000011000110101
decir anansi disfrutar,001011100101000001001101010011011011011
anansi disfrutar engaño,000010011010100110110110110011110111011
disfrutar engaño buen,001101101101100111101110110001011101100
engaño buen escucha,001111011101100010111011000100000111110
deber acompañarte llevar,001011011110100000011000000110001111110
acompañarte llevar él,000000110000001100011111101010110110000
palacio real comadrejar,011101111010110001011010010010001011001
real comadrejar liebre,100010110100100100010110010110001010110
comadrejar liebre topar,001000101100101100010101101010001001001
liebre topar pato,011000101011010100010010010111101001101
topar pato ardilla,101000100100101111010011010000110100101
pato ardilla zorrillo,011110100110100001101001011010110100000
ardilla zorrillo zarigüeya,000011010010110101101000001010110010110
burlar escuchar sandir,000101111100001000010000001001010100111
escuchar sandir hablar,010000100000010010101001110101001001001
inmediato querer ir,010110110001010001001000010101110100100
querer ir rey,100010010000101011101001001001000101010
ir rey mostrar,010111010010010010001010100110111010011
rey mostrar él,100100010101001101110100111010110110000
mostrar él asombroso,011011101001110101101100000000111100111
él asombroso sandía,101011011000000001111001111001010101000
llegar palacio real,011000111000101110111101011000101101001
palacio real rey,011101111010110001011010011001000101010
real rey elefante,100010110100110010001010100011101010001
rey elefante preguntar,100100010101000111010100011000001100010
elefante preguntar traen,001110101000110000011000101010001101000
preguntar traen sandir,100000110001010100011010001001010100111
majestad usted responder,011001101100110100110011011001000001011
usted responder unísono,101001100110110010000010111010011000110
sandir poder hablar,100101010011110000001000100101001001001
hablar decir rey,010100100100100101110010101001000101010
decir rey elefante,001011100101010010001010100011101010001
rey elefante mucho,100100010101000111010100010110111011000
elefante mucho desconfianza,001110101000101101110110000011000110101
disfrutar engaño aún,001101101101100111101110110001001011100
engaño aún usted,001111011101100010010111001010011001101
aún usted pesar,000100101110010100110011010111110110110
usted pesar ser,101001100110101111101101101001011011110
pesar ser rey,011111011011010010110111101001000101010
ser rey buen,100101101111010010001010100001011101100
rey buen escucha,100100010101000010111011000100000111110
cómo buen escucha,001011010110000010111011000100000111110
acaso crees enorme,000000100011000101010010110011111001010
crees enorme oreja,001010100101100111110010100111010110110
enorme oreja decoración,001111100101001110101101100010111001111
refutar rey elefante,100011011000110010001010100011101010001
rey elefante encolerizado,100100010101000111010100010011110010010
entonces rey tomar,001111110001110010001010101010000111101
rey tomar trompa,100100010101010100001111011010010100110
tomar trompa sandía,101000011110110100101001101001010101000
trompa sandía hablar,101001010011010010101010000101001001001
sandía hablar arrojar,100101010100001010010010010000111001001
hablar arrojar tanto,010100100100100001110010011001110111100
arrojar tanto lejos,000011100100110011101111000110000110101
sandía caer huerto,100101010100000011001000010101011010111
caer huerto comadrejar,000110010000101010110101110010001011001
huerto comadrejar partir,010101101011100100010110010111100101000
comadrejar partir él,001000101100101111001010001010110110000
partir él mitad,011110010100010101101100000110110100001
anansi regresar casa,000010011010110001110000100001110010111
regresar casa complicación,100011100001000011100101110010010001001
siguiente anansi despertar,100110000000000001001101010011001100101
anansi despertar enorme,000010011010100110011001010011111001010
despertar enorme apetito,001100110010100111110010100000101101010
enorme apetito abrir,001111100101000001011010100000000101010
apetito abrir ventana,000010110101000000001010101010100011001
abrir ventana escuchar,000000010101010101000110010100001000000
ventana escuchar comadreja,101010001100101000010000000010001011000
escuchar comadreja decir,010000100000000100010110000010111001010
comadreja decir frustración,001000101100000101110010100100101111101
decir frustración nunca,001011100101001001011111010111001011101
frustración nunca volver,010010111110101110010111011010101110101
nunca volver sembrar,011100101110110101011101011001011001010
volver sembrar sandía,101010111010110010110010101001010101000
anansi escondido detrás,000010011010101000001100110011010001010
escondido detrás ventana,010000011001100110100010101010100011001
detrás ventana responder,001101000101010101000110011001000001011
ventana responder imitar,101010001100110010000010110101100001110
responder imitar mejor,100100000101101011000011100110101000111
mejor voz sandía,011010100011110101011111011001010101000
voz sandía siembra,101010111110110010101010001001011110101
sandía siembra ñam,100101010100010010111101011010110111000
siembra ñam próximo,100101111010110101101110001000011011100
ñam próximo cosecha,101011011100010000110111000010100110101
sorprenda inusual petición,100110101000101011100100000111110111111
inusual petición aunque,010111001000001111101111110001000101110
petición aunque tal,011111011111100010001011101001110110010
aunque tal vez,000100010111010011101100101010100111100
tal vez gustar,100111011001010101001111000101000110011
vez gustar papas,101010011110001010001100110111100001001
gustar papas dulce,010100011001101111000010010011100100101
papas dulce comida,011110000100100111001001010010001101111
dulce comida favorito,001110010010100100011011110100100011000
comida favorito anansi,001000110111101001000110000000100110101
historia dos ranita,010101010110100111000100101000101001001
ambos vivir feliz,000010010001010101011010000100100011111
vivir feliz japón,101010110100001001000111110101110111011
feliz japón diferente,010010001111101011101110110011010110000
japón diferente ciudad,010111011101100110101100000010000010110
diferente ciudad vivir,001101011000000100000101101010101101000
ciudad vivir kioto,001000001011010101011010000101111111111
vivir kioto osaka,101010110100001011111111110111011000100
mañana dos ranita,011010011011000111000100101000101001001
dos ranita despertar,001110001001010001010010010011001100101
ranita despertar aburrida,100010100100100110011001010000000111000
despertar aburrida decidir,001100110010100000001110000010111001001
aburrida decidir hora,000000011100000101110010010101011000001
decidir hora explorar,001011100100101010110000010100011011100
hora explorar lugar,010101100000101000110111000110010101101
explorar lugar hoy,010001101110001100101011010101011010010
lugar hoy partir,011001010110101010110100100111100101000
hoy partir hacia,010101101001001111001010000101001010100
partir hacia osaka,011110010100001010010101000111011000100
hacia osaka decir,010100101010001110110001000010111001010
osaka decir ranita,011101100010000101110010101000101001001
decir ranita kioto,001011100101010001010010010101111111111
hoy viajar kioto,010101101001010101001111010101111111111
viajar kioto decir,101010011110101011111111110010111001010
kioto decir ranita,010111111111100101110010101000101001001
decir ranita osaka,001011100101010001010010010111011000100
saber él ranita,100100111011010101101100001000101001001
él ranita empacar,101011011000010001010010010011101101010
ranita empacar cosa,100010100100100111011010100010100110100
empacar cosa mismo,001110110101000101001101000110110011100
cosa mismo tiempo,001010011010001101100111001010000001101
mismo tiempo salir,011011001110010100000011011001010010100
tiempo salir saltar,101000000110110010100101001001010010110
salir saltar camino,100101001010010010100101100001101001100
saltar camino montaña,100101001011000011010011000110110111111
camino montaña unir,000110100110001101101111111010011000010
montaña unir dos,011011011111110100110000100011100010010
unir dos ciudad,101001100001000111000100100010000010110
viaje resultar ser,101010011111110010000100111001011011110
resultar ser largo,100100001001110010110111100110000011100
ser largo planeado,100101101111001100000111000111111111110
largo planeado cosa,011000001110001111111111100010100110100
planeado cosa destino,011111111111000101001101000011001111011
cosa destino dos,001010011010000110011110110011100010010
destino dos ranita,001100111101100111000100101000101001001
dos ranita agotado,001110001001010001010010010000010101101
ranita agotado detener,100010100100100000101011010011010000101
agotado detener cimo,000001010110100110100001010010000001011
detener cimo montaña,001101000010100100000010110110110111111
encontrar él dos,001111001010110101101100000011100010010
él dos ranita,101011011000000111000100101000101001001
dos ranita observar,001110001001010001010010010111001101111
ranita observar emoción,100010100100101110011011110011101101001
luego saludar entablar,011001010110010010100110110011111010100
saludar entablar conversación,100101001101100111110101000010100001101
así saber hacia,000011111011010010011101100101001010100
saber hacia dirigir,100100111011001010010101000011011001100
escuché ciudad esplendorós,010000100001000100000101100100001111011
responder ranita osaka,100100000101110001010010010111011000100
decir ciudad espléndido,001011100101000100000101100100001111100
pena alto decir,011110111100000001000100000010111001010
alto decir ranita,000010001000000101110010101000101001001
si poder ver,100101111000110000001000101010100100001
poder ver alto,100000010001010101001000010000100010000
ver alto montaña,101010010000100001000100000110110111111
alto montaña ciudad,000010001000001101101111110010000010110
montaña ciudad querer,011011011111100100000101101000100100001
ciudad querer visitar,001000001011010001001000011010101011110
exclamar ranita osaka,010001100101110001010010010111011000100
parémono puntita patas,011110010100110000111110000111101000110
puntita patas trasero,100001111100001111010001101010010000101
patas trasero apoyémono,011110100011010100100001010000101111100
así poder echar,000011111011010000001000100011100111010
poder echar él,100000010001000111001110101010110110000
echar él vistazo,001110011101010101101100001010101100010
él vistazo ciudad,101011011000010101011000100010000010110
vistazo ciudad ir,101010110001000100000101100101110100100
entonces dos ranita,001111110001100111000100101000101001001
dos ranita parar,001110001001010001010010010111100010010
ranita parar puntita,100010100100101111000100101000011111000
parar puntita tomar,011110001001010000111110001010000111101
puntita tomar pata,100001111100010100001111010111101000000
tomar pata delantero,101000011110101111010000000010111101011
pata delantero caer,011110100000000101111010110001100100001
delantero caer él,001011110101100011001000011010110110000
rán kioto alzar,100100111000001011111111110000100010101
kioto alzar cabeza,010111111111100001000101010001100010100
alzar cabeza mirar,000010001010100011000101000110110010011
cabeza mirar hacia,000110001010001101100100110101001010100
mirar hacia osaka,011011001001101010010101000111011000100
rán osaka alzar,100100111000001110110001000000100010101
osaka alzar cabeza,011101100010000001000101010001100010100
mirar hacia kioto,011011001001101010010101000101111111111
hacia kioto decepción,010100101010001011111111110010111000110
osaka igual kioto,011101100010001011000000000101111111111
kioto igual osaka,010111111111101011000000000111011000100
momento ranitar kioto,011011011011110001010010100101111111111
ranitar kioto decir,100010100101001011111111110010111001010
kioto decir alegra,010111111111100101110010100000011101011
decir alegra descubierto,001011100101000000111010110011000111100
alegra descubierto ahora,000001110101100110001111000000011001000
descubierto ahora poder,001100011110000000110010001000000100010
ahora poder ahorrarno,000001100100010000001000100000011001011
poder ahorrarno largo,100000010001000000110010110110000011100
ahorrarno largo viaje,000001100101101100000111001010100111111
largo viaje regresar,011000001110010101001111111000111000010
viaje regresar casa,101010011111110001110000100001110010111
dos despedir comenzar,001110001001000110011000100010001100101
despedir comenzar saltar,001100110001000100011001011001010010110
comenzar saltar feliz,001000110010110010100101100100100011111
saltar feliz vuelta,100101001011001001000111111010101111111
feliz vuelta ciudad,010010001111110101011111110010000010110
embargo dos ranita,001110110001100111000100101000101001001
dos ranita olvidar,001110001001010001010010010111010100001
ranita olvidar todo,100010100100101110101000011010000111001
olvidar todo ranita,011101010000110100001110011000101001001
todo ranita mundo,101000011100110001010010010110111101001
ranita mundo ojo,100010100100101101111010010111010010010
mundo ojo parte,011011110100101110100100100111100100010
ojo parte arriba,011101001001001111001000100000111000101
parte arriba cabezo,011110010001000001110001010001100010101
realidad ver atrás,100010110101010101001000010001000100100
ver atrás adelante,101010010000100010001001000000001111001
ranitar kioto mirar,100010100101001011111111110110110010011
kioto mirar hacia,010111111111101101100100110101001010100
hacia kioto osaka,010100101010001011111111110111011000100
kioto osaka mirar,010111111111101110110001000110110010011
osaka mirar hacia,011101100010001101100100110101001010100
lejos aquí existir,011000011010100001100101110100011010011
aquí existir lugar,000011001011101000110100110110010101101
existir lugar sentar,010001101001101100101011011001011010101
lugar sentar sombra,011001010110110010110101011001100111101
sentar sombra montaña,100101101010110011001111010110110111111
sombra montaña alto,100110011110101101101111110000100010000
montaña alto mundo,011011011111100001000100000110111101001
lugar llamar sikkim,011001010110101100011001111001100000010
llamar sikkim vivir,011000110011110011000000101010101101000
sikkim vivir granjero,100110000001010101011010000100111110111
vivir granjero llamado,101010110100001001111101110110001100110
granjero llamado wu,010011111011101100011001101010110000110
llamado wu criar,011000110011010101100001100010101010011
wu criar cerdito,101011000011000101010100110001111010110
día después gran,001110011011000110011101000100111101111
después gran ventarrón,001100111010001001111011111010100011100
gran ventarrón wu,010011110111110101000111001010110000110
ventarrón wu notar,101010001110010101100001100111001010000
wu notar cerdito,101011000011001110010100000001111010110
notar cerdito escapado,011100101000000011110101100100000011110
triste caminar pausa,101001001110000011010010010111101001111
caminar pausa montaña,000110100100101111010011110110110111111
pausa montaña arriba,011110100111101101101111110000111000101
montaña arriba búsqueda,011011011111100001110001010001100001001
arriba búsqueda preciado,000011100010100011000010011000001010110
búsqueda preciado animalito,000110000100110000010101100000101001000
día convertir semana,001110011011000101000100011001011001000
convertir semana semana,001010001000110010110010001001011001000
semana semana mes,100101100100010010110010000110101101010
semana mes mes,100101100100001101011010100110101101010
mes mes año,011010110101001101011010100001001011011
hombre dado vencido,010101011101000101101100001010100001000
dado vencido regresado,001011011000010101000010001000111000001
vencido regresado granja,101010000100010001110000010100111110110
regresado granja wu,100011100000101001111101101010110000110
tanto dedicación animalito,100111011110000101110100110000101001000
dedicación animalito seguir,001011101001100001010010001001010111100
animalito seguir caminar,000010100100010010101111000001101001001
seguir caminar montaña,100101011110000011010010010110110111111
caminar montaña arriba,000110100100101101101111110000111000101
montaña arriba alcanzar,011011011111100001110001010000011100101
arriba alcanzar cielo,000011100010100000111001010001111111101
hermosísimo lugar wu,010101001010001100101011011010110000110
lugar wu encontrar,011001010110110101100001100011110010101
wu encontrar cerdito,101011000011000111100101010001111010110
tanto alegría rogar,100111011110000000111011111001001001111
alegría rogar persona,000001110111110010010011110111110101011
rogar persona cielo,100100100111101111101010110001111111101
persona cielo permitierir,011111010101100011111111010111110100101
cielo permitierir quedar,000111111110101111101001011000100010010
permitierir quedar él,011111010010110001000100101010110110000
quedar él cerdito,100010001001010101101100000001111010110
obstante negar decir,011100111001001110001001100010111001010
negar decir poder,011100010011000101110010101000000100010
decir poder vivir,001011100101010000001000101010101101000
poder vivir aquí,100000010001010101011010000000110010111
vivir aquí momento,101010110100000001100101110110110110111
deber regresar sikkim,001011011110110001110000101001100000010
wu emprender largo,101011000011000111011110010110000011100
emprender largo camino,001110111100101100000111000001101001100
largo camino regreso,011000001110000011010011001000111000100
llegar sikkim contar,011000111000110011000000100010011101000
sikkim contar acerca,100110000001000100111010000000001010010
contar acerca maravilla,001001110100000000010100100110100001110
acerca maravilla encontrado,000000101001001101000011100011110010100
maravilla encontrado cielo,011010000111000111100101000001111111101
deber conocer maravilloso,001011011110100100110001010110100010011
conocer maravilloso lugar,001001100010101101000100110110010101101
si construir torre,100101111000100100110111111010001011000
construir torre alcanzarer,001001101111110100010110000000011100110
torre alcanzarer cielo,101000101100000000111001100001111111101
alcanzarer cielo rápido,000001110011000011111111011001001110010
así todo persona,000011111011010100001110010111110101011
todo persona sikkim,101000011100101111101010111001100000010
persona sikkim reunir,011111010101110011000000101001000011110
sikkim reunir construir,100110000001010010000111100010011011111
reunir construir torre,100100001111000100110111111010001011000
construir torre piso,001001101111110100010110000111111110010
torre piso piso,101000101100001111111100100111111110010
piso piso dejar,011111111001001111111100100010111100001
piso dejar solo,011111111001000101111000011001100111000
dejar solo hombre,001011110000110011001110000101010111010
solo hombre tierra,100110011100001010101110101010000010011
hombre tierra proteger,010101011101010100000100111000011001010
tierra proteger él,101000001001110000110010101010110110000
después tiempo torrir,001100111010010100000011011010001011010
tiempo torrir casi,101000000110110100010110100001110011101
torrir casi alcanzar,101000101101000011100111010000011100101
casi alcanzar cielo,000111001110100000111001010001111111101
alcanzar cielo persona,000001110010100011111111010111110101011
cielo persona comenzar,000111111110101111101010110010001100101
persona comenzar perder,011111010101100100011001010111110001010
comenzar perder paciencia,001000110010101111100010100111011011110
perder paciencia pensar,011111000101001110110111100111101111100
paciencia pensar si,011101101111001111011111001001011110001
pensar si gancho,011110111110010010111100010100110101101
si gancho colgar,100101111000101001101011010010001000100
gancho colgar cuerda,010011010110100100010001000010101111010
colgar cuerda poder,001000100010000101011110101000000100010
cuerda poder lanzar,001010111101010000001000100110000010111
poder lanzar él,100000010001001100000101111010110110000
lanzar él nube,011000001011110101101100000111001010110
él nube trepar,101011011000001110010101101010010010010
nube trepar cielo,011100101011010100100100100001111111101
trepar cielo tener,101001001001000011111111011001111110111
cielo tener construir,000111111110110011111101110010011011111
tener construir piso,100111111011100100110111110111111110010
piso piso comenzar,011111111001001111111100100010001100101
piso comenzar arriba,011111111001000100011001010000111000101
comenzar arriba decir,001000110010100001110001010010111001010
arriba decir necesitamo,000011100010100101110010100111000100000
decir necesitamo enví,001011100101001110001000000100000000110
necesitamo enví gancho,011100010000001000000001100100110101101
tanto vez repetir,100111011110010101001111001000111101001
vez repetir mensaje,101010011110010001111010010110101011010
repetir mensaje llegar,100011110100101101010110100110001110001
mensaje llegar primero,011010101101001100011100011000010001100
llegar primero piso,011000111000110000100011000111111110010
primero piso hombre,100001000110001111111100100101010111010
piso hombre tierra,011111111001001010101110101010000010011
hombre tierra escuchar,010101011101010100000100110100001000000
tierra escuchar necesitamo,101000001001101000010000000111000100000
escuchar necesitamo derrumbe,010000100000001110001000000011000010001
necesitamo derrumbe torre,011100010000000110000100011010001011000
derrumbe torre hachazo,001100001000110100010110000101001010010
inmediatamente hombre comenzar,010110110000101010101110100010001100101
hombre comenzar dar,010101011101000100011001010010110110100
comenzar dar él,001000110010100101101101001010110110000
dar él hachazo,001011011010010101101100000101001010010
él hachazo torrir,101011011000001010010100101010001011010
hachazo torrir derribar,010100101001010100010110100011000001100
torrir derribar él,101000101101000110000011001010110110000
día hoy manchar,001110011011001010110100100110011110010
hoy manchar enorme,010101101001001100111100100011111001010
manchar enorme medio,011001111001000111110010100110101000010
enorme medio sikkim,001111100101001101010000101001100000010
lugar caer torre,011001010110100011001000011010001011000
caer torre casi,000110010000110100010110000001110011101
torre casi tocar,101000101100000011100111011010000110101
casi tocar cielo,000111001110110100001101010001111111101
primero hora mañana,100001000110001010110000010110100110110
hora mañana brillante,010101100000101101001101100001011010010
mañana brillante oveja,011010011011000010110100100111011010000
brillante oveja cerdo,000101101001001110110100000001111010111
oveja cerdo cola,011101101000000011110101110010000111011
cerdo cola enroscado,000111101011100100001110110011111001101
cola enroscado aventurar,001000011101100111110011010001000111011
enroscado aventurar mundo,001111100110100010001110110110111101001
aventurar mundo buscar,000100011101101101111010010001011111111
mundo buscar hogar,011011110100100010111111110101010110011
construirer casa decir,001001110000000011100101110010111001010
casa decir oveja,000111001011100101110010100111011010000
decir oveja cerdo,001011100101001110110100000001111010111
cola enroscado allí,001000011101100111110011010000100000100
enroscado allí viviremos,001111100110100001000001001010101101001
allí viviremos junto,000010000010010101011010010101111110001
dos seguir largo,001110001001010010101111000110000011100
seguir largo largo,100101011110001100000111000110000011100
largo largo camino,011000001110001100000111000001101001100
largo camino pasar,011000001110000011010011000111100101100
camino pasar campo,000110100110001111001011000001101010110
pasar campo montaña,011110010110000011010101100110110111111
campo montaña través,000110101011001101101111111010010001101
montaña través bosque,011011011111110100100011010001011000110
través bosque encontrar,101001000110100010110001100011110010101
bosque encontrar conejo,000101100011000111100101010010010110011
ir construir casa,010111010010000100110111110001110010111
construir casa decir,001001101111100011100101110010111001010
poder vivir tú,100000010001010101011010001010010111101
poder hacer ayudar,100000010001001010010011000001001001010
preguntar oveja cerdo,100000110001001110110100000001111010111
poder afilar estaca,100000010001000000100110100100010001001
afilar estaca diente,000001001101001000100010010011010101011
estaca diente decir,010001000100100110101010110010111001010
diente decir conejo,001101010101100101110010100010010110011
decir conejo clavarla,001011100101000100101100110010000011111
conejo clavarla pata,001001011001100100000111110111101000000
tres recorrer largo,101001001010010001100101110110000011100
recorrer largo largo,100011001011101100000111000110000011100
largo camino encontrar,011000001110000011010011000011110010101
camino encontrar ganso,000110100110000111100101010100110101111
encontrar ganso gris,001111001010101001101011110101000000001
preguntar ganso gris,100000110001001001101011110101000000001
oveja cerdo conejo,011101101000000011110101110010010110011
poder juntar musgo,100000010001001011111011110110111110010
juntar musgo usar,010111110111101101111100101010011001011
musgo usar él,011011111001010100110010111010110110000
usar él rellenar,101001100101110101101100001000111001111
él rellenar hendija,101011011000010001110011110101010000010
rellenar hendija ancho,100011100111101010100000100000100110110
hendija ancho pico,010101000001000001001101100111111000100
ancho pico decir,000010011011001111110001000010111001010
pico decir ganso,011111100010000101110010100100110101111
bien decir oveja,000101010000000101110010100111011010000
cerdo conejo ganso,000111101011100100101100110100110101111
poder cacarear madrugada,100000010001000011000110110110011001110
cacarear madrugada despertarlo,000110001101101100110011100011001100110
madrugada despertarlo tiempo,011001100111000110011001101010000001101
despertarlo tiempo decir,001100110011010100000011010010111001010
tiempo decir gallo,101000000110100101110010100100110100110
cinco allá largo,001000000110000001000000110110000011100
allá largo largo,000010000001101100000111000110000011100
largo largo trecho,011000001110001100000111001010010001111
largo trecho encontrar,011000001110010100100011110011110010101
trecho encontrar buen,101001000111100111100101010001011101100
encontrar buen lugar,001111001010100010111011000110010101101
buen lugar casa,000101110110001100101011010001110010111
oveja cortar tronco,011101101000000101001011111010010100111
cortar tronco apelar,001010010111110100101001110000101100100
cerdo fabricar ladrillo,000111101011101000111101010110000001011
fabricar ladrillo sótano,010001111010101100000010111001110100111
conejo afilar estaca,001001011001100000100110100100010001001
estaca diente martillar,010001000100100110101010110110100100111
diente martillar pata,001101010101101101001001110111101000000
ganso buscar musgo,010011010111100010111111110110111110010
buscar musgo rellenar,000101111111101101111100101000111001111
musgo rellenar hendija,011011111001010001110011110101010000010
rellenar hendija pico,100011100111101010100000100111111000100
gallo cantar todo,010011010011000011011001011010000111001
cantar todo madrugada,000110110010110100001110010110011001110
todo madrugada anunciarl,101000011100101100110011100000101011000
madrugada anunciarl hora,011001100111000001010110000101011000001
anunciarl hora levantar,000010101100001010110000010110000111110
hora levantar él,010101100000101100001111101010110110000
vivir feliz casita,101010110100001001000111110001110100000
bello isla puerto,000101001000001011101100001000011100111
isla puerto rico,010111011000010000111001111001000110001
puerto rico vivir,100001110011110010001100011010101101000
rico vivir juan,100100011000110101011010000101111011000
vivir juan mamá,101010110100001011110110000110011101110
juan niño buen,010111101100001110001111010001011101100
niño buen corazón,011100011110100010111011000010100100001
buen corazón siempre,000101110110000101001000011001011110110
corazón siempre andar,001010010000110010111101100000100111010
siempre andar problema,100101111011000001001110101000010100000
andar problema seguir,000010011101010000101000001001010111100
problema seguir instrucción,100001010000010010101111000101101110110
día mamá llamar,001110011011001100111011100110001100111
mamá llamar decir,011001110111001100011001110010111001010
llamar decir juan,011000110011100101110010100101111011000
decir juan necesitar,001011100101001011110110000111000100001
juan necesitar vayas,010111101100001110001000011010011111001
necesitar vayas madrina,011100010000110100111110010110011001101
vayas madrina pida,101001111100101100110011010111111001000
madrina pida prestado,011001100110101111110010001000001111110
pida prestado caldero,011111100100010000011111100001100101001
cocinar asopao pollo,001000010100000001111010001000000101110
asopao pollo caber,000011110100010000001011100001100010011
pollo caber ollo,100000010111000011000100110111010011011
apúrate necesitar urgencia,000011001010101110001000011010011000111
claro mamá responder,001000001101101100111011101001000001011
mamá responder juan,011001110111010010000010110101111011000
asopao pollo comido,000011110100010000001011100010001110000
pollo comido favoritar,100000010111000100011100000100100010111
comido favoritar así,001000111000001001000101110000111110110
favoritar así salir,010010001011100001111101101001010010100
así salir correr,000011111011010010100101000010100101001
salir correr colina,100101001010000101001010010010001000101
correr colina arriba,001010010100100100010001010000111000101
colina arriba hacia,001000100010100001110001010101001010100
arriba hacia casa,000011100010101010010101000001110010111
hacia casa madrín,010100101010000011100101110110011001111
llegar madrina saludó,011000111000101100110011011001010011101
madrina saludó entregar,011001100110110010100111010011111101101
saludó entregar caldero,100101001110100111111011010001100101001
juan tir cuidado,010111101100010100000111000010110000101
tir cuidado caldero,101000001110000101100001010001100101001
cuidado caldero recordar,001011000010100011001010011000110010110
caldero recordar cerámico,000110010100110001100101100001111100000
recordar cerámico poder,100011001011000011111000001000000100010
cerámico poder rompersele,000111110000010000001000101001001010100
poder rompersele decir,100000010001010010010101000010111001010
preocup madrín responder,100000110101001100110011111001000001011
madrín responder juan,011001100111110010000010110101111011000
responder juan mirar,100100000101101011110110000110110010011
juan mirar enorme,010111101100001101100100110011111001010
mirar enorme ollo,011011001001100111110010100111010011011
enorme ollo tres,001111100101001110100110111010010010100
ollo tres pata,011101001101110100100101000111101000000
entonces emprender camino,001111110001100111011110010001101001100
emprender camino colín,001110111100100011010011000010001010110
camino colín abajo,000110100110000100010101100000000010100
colín abajo sudor,001000101011000000000101001001101101110
abajo sudor empezar,000000001010010011011011100011101110100
sudor empezar recorrer,100110110111000111011101001000110010111
empezar recorrer él,001110111010010001100101111010110110000
recorrer él cara,100011001011110101101100000001101111000
él cara brazo,101011011000000011011110000001011010000
cara brazo comenzar,000110111100000010110100000010001100101
brazo comenzar sentir,000101101000000100011001011001011011000
sentir él cansado,100101101100010101101100000001101011110
él cansado peso,101011011000000011010111100111110111110
cansado peso caldero,000110101111001111101111100001100101001
casa quedar lejos,000111001011110001000100100110000110101
quedar lejos juan,100010001001001100001101010101111011000
lejos juan poner,011000011010101011110110001000000110111
juan poner caldero,010111101100010000001101110001100101001
poner caldero tierra,100000011011100011001010011010000010011
caldero tierra detener,000110010100110100000100110011010000101
tierra detener pensar,101000001001100110100001010111101111100
detener pensar perro,001101000010101111011111000111110101000
pensar perro cuatro,011110111110001111101010000010101101100
perro cuatro pata,011111010100000101011011000111101000000
cuatro pata caminar,001010110110001111010000000001101001001
gato cuatro pata,010011011011100101011011000111101000000
gallinar dos pata,010011010010000111000100100111101000000
dos pata caminar,001110001001001111010000000001101001001
pata caminar cómo,011110100000000011010010010010110101100
caminar cómo posible,000110100100100101101011001000001001111
cómo posible caldero,001011010110010000010011110001100101001
posible caldero tres,100000100111100011001010011010010010100
caldero tres pata,000110010100110100100101000111101000000
tres pata camine,101001001010001111010000000001101001010
pata camine juan,011110100000000011010010100101111011000
camine juan miró,000110100101001011110110000110110011000
juan miró calderir,010111101100001101100110000001100101000
miró calderir todo,011011001100000011001010001010000111001
calderir todo seriedad,000110010100010100001110011001011100001
todo seriedad dar,101000011100110010111000010010110110100
seriedad dar orden,100101110000100101101101000111010110011
dar orden camín,001011011010001110101100110001101010111
orden camín calderir,011101011001100011010101110001100101000
camín calderir tres,000110101011100011001010001010010010100
calderir tres pata,000110010100010100100101000111101000000
tres pata madre,101001001010001111010000000110011001010
pata madre esperar,011110100000001100110010100100001110011
madre esperar hacer,011001100101001000011100110101001001100
esperar hacer asopao,010000111001101010010011000000111101000
hacer asopao pollo,010100100110000001111010001000000101110
caldero mover poquito,000110010100101101110101011000000111111
enojado juan dar,001111100011001011110110000010110110100
juan dar patado,010111101100000101101101000111101000010
dar patado mandar,001011011010001111010000100110011110100
patado mandar rodar,011110100001001100111101001001001001011
mandar rodar colina,011001111010010010010010110010001000101
rodar colina tanto,100100100101100100010001011001110111100
colina tanto malo,001000100010110011101111000110011100110
tanto malo fortuna,100111011110001100111001100100101100001
malo fortuna caldero,011001110011001001011000010001100101001
fortuna caldero estrellar,010010110000100011001010010100010100001
