lambda_gram,embedding
salir balde poder nunca,1001010010100000100110011010000001000100111001011101
balde poder nunca salir,0001001100110100000010001001110010111011001010010100
poder nunca salir aquí,1000000100010011100101110110010100101000000110010111
nunca salir aquí seguir,0111001011101100101001010000001100101111001010111100
salir aquí seguir nadar,1001010010100000011001011110010101111000111000001101
aquí seguir nadar patalear,0000110010111100101011110001110000011010111101000100
seguir nadar patalear queden,1001010111100011100000110101111010001001000100010101
nadar patalear queden fuerza,0111000001101011110100010010001000101010100110001001
patalear queden fuerza decir,0111101000100100010001010101001100010010010111001010
queden fuerza decir convicción,1000100010101010011000100100101110010100010100010101
ranitar menor esperanza encontrar,1000101001010011010101011101000011100000011110010101
menor esperanza encontrar salido,0110101010111010000111000000111100101011001010010011
esperanza encontrar salido si,0100001110000001111001010110010100100111001011110001
encontrar salido si esforzar,0011110010101100101001001110010111100010100001010011
salido si esforzar suficiente,1001010010011100101111000101000010100111001101110101
finalmente ranitar menor agotar,0100100111101100010100101001101010101110000010101110
ranitar menor agotar completo,1000101001010011010101011100000101011100010010001000
menor agotar completo dejar,0110101010111000001010111000100100010000010111100001
agotar completo dejar nadar,0000010101110001001000100000101111000010111000001101
completo dejar nadar quedar,0010010001000001011110000101110000011011000100010010
dejar nadar quedar fuerza,0010111100001011100000110110001000100100100110001001
nadar quedar fuerza continuar,0111000001101100010001001001001100010010010011111000
obstante punto dar él,0111001110010100001111101000101101101001010110110000
dar él vencido hundir,0010110110100101011011000010101000010000101011101000
ranita nadado pataleado convertido,1000101001001011100000110001111010000110010100010000
nadado pataleado convertido leche,0111000001100011110100001100101000100000110000101001
pataleado convertido leche enorme,0111101000011001010001000001100001010010011111001010
convertido leche enorme trozo,0010100010000011000010100100111110010101010010101011
leche enorme trozo mantequilla,0110000101001001111100101010100101010110110100000011
enorme trozo mantequilla fácil,0011111001010101001010101101101000000110100110011001
trozo mantequilla fácil saltar,1010010101011011010000001101001100110011001010010110
abrir ojo hermanito decir,0000000101010011101001001001010100011100010111001010
ojo hermanito decir ranita,0111010010010010101000111000101110010101000101001001
hermanito decir ranita mayor,0101010001110001011100101010001010010010110100110001
decir ranita mayor hora,0010111001010100010100100101101001100010101011000001
ranita mayor hora regresar,1000101001001011010011000101010110000011000111000010
mayor hora regresar casa,0110100110001010101100000110001110000100001110010111
exclamar feliz ranita mayor,0100011001011010010001111110001010010010110100110001
feliz ranita mayor si,0100100011111100010100100101101001100011001011110001
ranita mayor si perseveranciar,1000101001001011010011000110010111100010111110101010
mayor si perseveranciar nunca,0110100110001100101111000101111101010100111001011101
si perseveranciar nunca salido,1001011110001011111010101001110010111011001010010011
perseveranciar nunca salido lugar,0111110101010011100101110110010100100110110010101101
dos ranita regresar lago,0011100010010100010100100110001110000100110000001110
ranita regresar lago agradecido,1000101001001100011100001001100000011100000010110010
regresar lago agradecido haber,1000111000010011000000111000000101100100101000111000
lago agradecido haber sobrevivir,0110000001110000001011001001010001110001001100100100
hacer tiempo niño pasear,0101001001100101000000110101110001111010111100101111
tiempo niño pasear prado,1010000001101011100011110101111001011111000001010011
niño pasear prado cuyo,0111000111101011110010111110000010100110010110011101
pasear prado cuyo centro,0111100101111100000101001100101100111010001111001110
prado cuyo centro encontrar,1000001010011001011001110100011110011100011110010101
cuyo centro encontrar árbol,0010110011101000111100111000111100101011010110101110
centro encontrar árbol cartel,0001111001110001111001010110101101011100001110010100
encontrar árbol cartel decir,0011110010101101011010111000011100101000010111001010
árbol cartel decir árbol,1010110101110000111001010000101110010101010110101110
cartel decir árbol encantado,0001110010100001011100101010101101011100011110000000
decir árbol encantado si,0010111001010101011010111000111100000001001011110001
árbol encantado si decir,1010110101110001111000000010010111100010010111001010
encantado si decir palabra,0011110000000100101111000100101110010100111011110011
si decir palabra mágico,1001011110001001011100101001110111100110110111111000
decir palabra mágico verá,0010111001010011101111001101101111110001010100110011
niño tratar acertar hechizo,0111000111101101001000100100000010101110101001111100
tratar acertar hechizo probar,1010010001001000000101011101010011111001000010011110
acertar hechizo probar abracadabra,0000001010111010100111110010000100111100000000100010
hechizo probar abracadabra supercalifragilisticoespialidoso,0101001111100100001001111000000001000101001110000001
probar abracadabra supercalifragilisticoespialidoso tantatachán,1000010011110000000010001010011100000011001110111011
abracadabra supercalifragilisticoespialidoso tantatachán mucho,0000000100010100111000000110011101110110110111011000
rendido tirar suplicante decir,1000111011011101000010001110011100011000010111001010
tirar suplicante decir favor,1010000100011100111000110000101110010100100100010101
suplicante decir favor arbolito,1001110001100001011100101001001000101010000110011101
entonces abrir gran puerta,0011111100011000000010101001001111011111000011100110
abrir gran puerta árbol,0000000101010010011110111110000111001101010110101110
oscuro menos cartel decir,0111011001001011010101100000011100101000010111001010
menos cartel decir seguir,0110101011000000111001010000101110010101001010111100
cartel decir seguir hacer,0001110010100001011100101010010101111000101001001100
decir seguir hacer magia,0010111001010100101011110001010010011000110011010100
entonces niño decir gracios,0011111100011011100011110100101110010100100111101101
niño decir gracios arbolito,0111000111101001011100101001001111011010000110011101
encender dentro árbol luz,0011110001010001100000000010101101011100110010110110
dentro árbol luz alumbrar,0011000000000101011010111001100101101100000100010011
árbol luz alumbrar camino,1010110101110011001011011000001000100110001101001100
luz alumbrar camino hacia,0110010110110000010001001100011010011000101001010100
alumbrar camino hacia gran,0000100010011000110100110001010010101000100111101111
camino hacia gran montaña,0001101001100010100101010001001111011110110110111111
hacia gran montaña juguet,0101001010100010011110111101101101111110101111101010
gran montaña juguet chocolate,0100111101111011011011111101011111010100001111110110
niño poder llevar amigo,0111000111101100000010001001100011111100000100101001
poder llevar amigo aquel,1000000100010011000111111000001001010010000110010110
llevar amigo aquel árbol,0110001111110000010010100100001100101101010110101110
amigo aquel árbol tener,0000100101001000011001011010101101011101001111110111
aquel árbol tener mejor,0000110010110101011010111010011111101110110101000111
árbol tener mejor fiesta,1010110101110100111111011101101010001110100100110010
tener mejor fiesta mundo,1001111110111011010100011101001001100100110111101001
mejor fiesta mundo decir,0110101000111010010011001001101111010010010111001010
fiesta mundo decir siempre,0100100110010011011110100100101110010101001011110110
mundo decir siempre favor,0110111101001001011100101010010111101100100100010101
decir siempre favor gracias,0010111001010100101111011001001000101010100111101100
siempre favor gracias palabra,1001011110110010010001010101001111011000111011110011
favor gracias palabra mágico,0100100010101010011110110001110111100110110111111000
vez princesar increíblemente rico,1010100111100100001001000001011001110011001000110001
princesar increíblemente rico bello,1000010010000010110011100110010001100010001010010000
increíblemente rico bello sabio,0101100111001100100011000100010100100001001001111010
cansado pretendiente falso acercar,0001101011110100001000011001000111111010000001010011
pretendiente falso acercar conseguir,1000010000110010001111110100000010100110010011001110
falso acercar conseguir riqueza,0100011111101000000101001100100110011101001000111100
acercar conseguir riqueza hacer,0000001010011001001100111010010001111000101001001100
conseguir riqueza hacer publicar,0010011001110100100011110001010010011001000011011110
riqueza hacer publicar casarir,1001000111100010100100110010000110111100001110011010
hacer publicar casarir llevar,0101001001100100001101111000011100110100110001111110
publicar casarir llevar regalo,1000011011110000111001101001100011111101000110110111
casarir llevar regalo valioso,0001110011010011000111111010001101101111010011100101
llevar regalo valioso tierno,0110001111110100011011011110100111001011010000010010
regalo valioso tierno sincero,1000110110111101001110010110100000100101001100010001
valioso tierno sincero vez,1010011100101101000001001010011000100011010100111100
palacio llenar flor regalo,0111011110101011000111011001001010011111000110110111
llenar flor regalo tipo,0110001110110010010100111110001101101111010000011011
flor regalo tipo color,0100101001111100011011011110100000110110010001001111
regalo tipo color carta,1000110110111101000001101100100010011110001110010011
tipo color carta amor,1010000011011001000100111100011100100110000100110000
color carta amor incomparabl,0010001001111000111001001100001001100000101100110100
carta amor incomparabl poeta,0001110010011000010011000001011001101001000000101001
amor incomparabl poeta enamorado,0000100110000010110011010010000001010010011101111011
aquel regalo magnífico descubrir,0000110010110100011011011101100110101110011000111111
regalo magnífico descubrir piedra,1000110110111011001101011100110001111110111111001011
magnífico descubrir piedra simple,0110011010111001100011111101111110010111001100001011
descubrir piedra simple sucio,0011000111111011111100101110011000010111001101101011
piedra simple sucio piedra,0111111001011100110000101110011011010110111111001011
intrigado hacer llamar regalado,0101110001011010100100110001100011001111000110110100
pesar curiosidad mostrar ofendido,0111110110110001011001101001101110100110111010000111
curiosidad mostrar ofendido aparecer,0010110011010011011101001101110100001110000101011110
mostrar ofendido aparecer joven,0110111010011011101000011100001010111100101111010011
ofendido aparecer joven explicar,0111010000111000010101111001011110100110100011011011
aparecer joven explicar decir,0000101011110010111101001101000110110110010111001010
joven explicar decir piedra,0101111010011010001101101100101110010100111111001011
explicar decir piedra representar,0100011011011001011100101001111110010111000111101110
decir piedra representar valioso,0010111001010011111100101110001111011101010011100101
piedra representar valioso poder,0111111001011100011110111010100111001011000000100010
representar valioso poder regalar,1000111101110101001110010110000001000101000110110101
valioso poder regalar princesa,1010011100101100000010001010001101101011000010001110
poder regalar princesa corazón,1000000100010100011011010110000100011100010100100001
sincerar aún duro piedra,1001100010000000100101110000111001011000111111001011
sólo llenir amor ablandacer,1001110100110011000111011100001001100000000000100000
llenir amor ablandacer tierno,0110001110111000010011000000000001000001010000010010
amor ablandacer tierno ninguno,0000100110000000000010000010100000100100111000110111
joven marchar tranquilamente dejar,0101111010011011010001011110100011101010010111100001
marchar tranquilamente dejar princesa,0110100010111101000111010100101111000011000010001110
tranquilamente dejar princesa sorprendido,1010001110101001011110000110000100011101001101010101
dejar princesa sorprendido atrapado,0010111100001100001000111010011010101010001000011000
quedar tanto enamorado llevar,1000100010010100111011110000111011110110110001111110
tanto enamorado llevar consigo,1001110111100001110111101101100011111100010011010100
enamorado llevar consigo piedra,0011101111011011000111111000100110101000111111001011
llevar consigo piedra todo,0110001111110001001101010001111110010111010000111001
consigo piedra todo parte,0010011010100011111100101110100001110010111100100010
piedra todo parte mes,0111111001011101000011100101111001000100110101101010
todo parte mes llenar,1010000111001011110010001001101011010100110001110110
parte mes llenar joven,0111100100010011010110101001100011101100101111010011
mes llenar joven regalo,0110101101010011000111011001011110100111000110110111
llenar joven regalo atención,0110001110110010111101001110001101101110001000000111
joven regalo atención corazón,0101111010011100011011011100010000001110010100100001
regalo atención corazón seguir,1000110110111000100000011100101001000011001010111100
atención corazón seguir ser,0001000000111001010010000110010101111001001011011110
corazón seguir ser duro,0010100100001100101011110010010110111100011100101100
seguir ser duro piedra,1001010111100100101101111000111001011000111111001011
ser duro piedra manos,1001011011110001110010110001111110010110110011111110
desanimado terminar arrojar piedra,0011000011100101000000000000001110010010111111001011
terminar arrojar piedra fuego,1010000000000000011100100101111110010110100110000100
arrojar piedra fuego momento,0000111001001011111100101101001100001000110110110111
piedra fuego momento ver,0111111001011010011000010001101101101111010100100001
fuego momento ver cómo,0100110000100011011011011110101001000010010110101100
momento ver cómo deshacer,0110110110111101010010000100101101011000011001010011
ver cómo deshacer arena,1010100100001001011010110000110010100110000110100110
cómo deshacer arena aquel,0010110101100001100101001100001101001100000110010110
deshacer arena aquel piedra,0011001010011000011010011000001100101100111111001011
arena aquel piedra tosca,0000110100110000011001011001111110010111010001011111
aquel piedra tosca surgía,0000110010110011111100101110100010111111001110010100
piedra tosca surgía bello,0111111001011101000101111110011100101000001010010000
tosca surgía bello figura,1010001011111100111001010000010100100000100100110101
surgía bello figura oro,1001110010100000101001000001001001101010111011000011
entonces comprender mismo ser,0011111100011001001001011001101100111001001011011110
comprender mismo ser fuego,0010010010110011011001110010010110111100100110000100
mismo ser fuego transformar,0110110011100100101101111001001100001001010001111110
ser fuego transformar cuanto,1001011011110010011000010010100011111100010101101010
fuego transformar cuanto tocar,0100110000100101000111111000101011010101010000110101
transformar cuanto tocar separar,1010001111110001010110101010100001101011001011011100
cuanto tocar separar inútil,0010101101010101000011010110010110111000101110100010
tocar separar inútil importante,1010000110101100101101110001011101000100101100011101
mes siguiente princesa proponer,0110101101010100110000000010000100011101000011000010
siguiente princesa proponer cambiar,1001100000000100001000111010000110000100001100111111
princesa proponer cambiar reino,1000010001110100001100001000011001111111000111001000
proponer cambiar reino piedra,1000011000010000110011111110001110010000111111001011
cambiar reino piedra dedicar,0001100111111100011100100001111110010110010111010101
reino piedra dedicar vida,1000111001000011111100101100101110101011010101000011
piedra dedicar vida sabiduer,0111111001011001011101010110101010000111001001110111
dedicar vida sabiduer riquezar,0010111010101101010100001110010011101111001000111101
vida sabiduer riquezar separar,1010101000011100100111011110010001111011001011011100
sabiduer riquezar separar inútil,1001001110111100100011110110010110111000101110100010
riquezar separar inútil importante,1001000111101100101101110001011101000100101100011101
acabar lujo joya exceso,0000001000001011001010111101011110101000100011001010
lujo joya exceso gent,0110010101111010111101010001000110010100100111000100
joya exceso gent país,0101111010100010001100101001001110001000111101010100
exceso gent país comida,0100011001010010011100010001111010101000010001101111
gent país comida libro,0100111000100011110101010000100011011110110001010011
cuanto tratar princesa salir,0010101101010101001000100110000100011101001010010100
tratar princesa salir encantado,1010010001001100001000111010010100101000011110000000
princesa salir encantado carácter,1000010001110100101001010000111100000000001110010110
salir encantado carácter cercanía,1001010010100001111000000000011100101100001111010100
encantado carácter cercanía solo,0011110000000000111001011000011110101001001100111000
carácter cercanía solo prensencia,0001110010110000111101010010011001110001000001101001
cercanía solo prensencia transmitir,0001111010100100110011100010000011010011010010000000
solo prensencia transmitir tal,1001100111000100000110100110100100000001001110110010
prensencia transmitir tal calor,1000001101001101001000000010011101100100001100110110
transmitir tal calor humano,1010010000000100111011001000011001101100101011011101
tal calor humano pasión,1001110110010000110011011001010110111010111100110010
calor humano pasión cuanto,0001100110110010101101110101111001100100010101101010
humano pasión cuanto hacer,0101011011101011110011001000101011010100101001001100
pasión cuanto hacer comenzar,0111100110010001010110101001010010011000010001100101
cuanto hacer comenzar llamar,0010101101010010100100110000100011001010110001100111
hacer comenzar llamar él,0101001001100001000110010101100011001111010110110000
comenzar llamar él cariñosamente,0010001100101011000110011110101101100000001110000101
llamar él cariñosamente princesar,0110001100111101011011000000011100001011000010010000
él cariñosamente princesar fuego,1010110110000000111000010110000100100000100110000100
piedra fuego deshacer duro,0111111001011010011000010000110010100110011100101100
fuego deshacer duro corteza,0100110000100001100101001100111001011000010100110001
deshacer duro corteza corazón,0011001010011001110010110000101001100010010100100001
duro corteza corazón joven,0011100101100001010011000100101001000010101111010011
corteza corazón joven tal,0010100110001001010010000101011110100111001110110010
corazón joven tal prometido,0010100100001010111101001110011101100101000010111001
joven tal prometido resultar,0101111010011100111011001010000101110011001000010011
tal prometido resultar ser,1001110110010100001011100110010000100111001011011110
prometido resultar ser tanto,1000010111001100100001001110010110111101001110111100
resultar ser tanto tierno,1001000010011100101101111010011101111001010000010010
ser tanto tierno justo,1001011011110100111011110010100000100100101111110111
tanto tierno justo hacer,1001110111100101000001001001011111101110101001001100
tierno justo hacer feliz,1010000010010010111111011101010010011000100100011111
justo hacer feliz princesa,0101111110111010100100110001001000111111000010001110
hacer feliz princesa fin,0101001001100010010001111110000100011100100100111011
feliz princesa fin día,0100100011111100001000111001001001110110011100110110
princesa fin día cuento,1000010001110010010011101100111001101100010101111001
fin día cuento doc_from_tale,0100100111011001110011011000101011110010011011111100
día cuento doc_from_tale vez,0011100110110001010111100100110111111001010100111100
cuento doc_from_tale vez niño,0010101111001001101111110010101001111000111000111101
doc_from_tale vez niño cuyo,0011011111100101010011110001110001111010010110011101
vez niño cuyo mayor,1010100111100011100011110100101100111010110100110001
niño cuyo mayor ilusión,0111000111101001011001110101101001100010101100000111
cuyo mayor ilusión tener,0010110011101011010011000101011000001111001111110111
mayor ilusión tener cohete,0110100110001010110000011110011111101110010000110111
ilusión tener cohete disparar,0101100000111100111111011100100001101110011011100010
tener cohete disparar él,1001111110111001000011011100110111000101010110110000
cohete disparar él hacia,0010000110111001101110001010101101100000101001010100
disparar él hacia luna,0011011100010101011011000001010010101000110010110100
él hacia luna tanto,1010110110000010100101010001100101101001001110111100
hacia luna tanto dinero,0101001010100011001011010010011101111000011010111111
luna tanto dinero poder,0110010110100100111011110000110101111111000000100010
tanto dinero poder comprar,1001110111100001101011111110000001000100010010010001
dinero poder comprar ninguno,0011010111111100000010001000100100100010111000110111
día junto acera descubrir,0011100110110010111111000100000010100010011000111111
junto acera descubrir caja,0101111110001000000101000100110001111110001100100010
acera descubrir caja cohet,0000001010001001100011111100011001000100010000110110
descubrir caja cohet favorito,0011000111111000110010001000100001101100100100011000
caja cohet favorito abrir,0001100100010001000011011001001000110000000000101010
cohet favorito abrir él,0010000110110010010001100000000001010101010110110000
favorito abrir él descubrir,0100100011000000000010101010101101100000011000111111
abrir él descubrir sólo,0000000101010101011011000000110001111111001110100110
él descubrir sólo contener,1010110110000001100011111110011101001100010011101100
descubrir sólo contener pequeño,0011000111111100111010011000100111011000111110000110
sólo contener pequeño cohete,1001110100110001001110110001111100001100010000110111
contener pequeño cohete papel,0010011101100011111000011000100001101110111100001010
pequeño cohete papel averiado,0111110000110001000011011101111000010100001000111101
cohete papel averiado resultado,0010000110111011110000101000010001111011001000010010
papel averiado resultado error,0111100001010000100011110110010000100100100000010101
averiado resultado error fábrica,0001000111101100100001001001000000101010100110010111
niño apenar pensar fin,0111000111101000010110011101111011111000100100111011
apenar pensar fin cohete,0000101100111011110111110001001001110110010000110111
pensar fin cohete comenzar,0111101111100010010011101100100001101110010001100101
fin cohete comenzar preparar,0100100111011001000011011100100011001011000001110011
cohete comenzar preparar escenario,0010000110111001000110010110000011100110100000100111
comenzar preparar escenario lanzar,0010001100101100000111001101000001001110110000010111
preparar escenario lanzar él,1000001110011010000010011101100000101111010110110000
día recoger papel todo,0011100110110100011000011101111000010101010000111001
recoger papel todo forma,1000110000111011110000101010100001110010100101011000
papel todo forma color,0111100001010101000011100101001010110000010001001111
todo forma color dedicar,1010000111001010010101100000100010011110010111010101
forma color dedicar todo,0100101011000001000100111100101110101011010000111001
color dedicar todo alma,0010001001111001011101010110100001110010000100000101
dedicar todo alma dibujar,0010111010101101000011100100001000001010011010100010
todo alma dibujar recortar,1010000111001000010000010100110101000101000110011010
alma dibujar recortar pegar,0000100000101001101010001010001100110100111101100100
dibujar recortar pegar colorear,0011010100010100011001101001111011001000010001010001
recortar pegar colorear todo,1000110011010011110110010000100010100011010000111001
pegar colorear todo estrella,0111101100100001000101000110100001110010100010011111
colorear todo estrella planeta,0010001010001101000011100101000100111111000000000000
todo estrella planeta crear,1010000111001010001001111110000000000000010101000101
estrella planeta crear espacio,0100010011111100000000000000101010001010100001011001
planeta crear espacio papel,1000000000000001010100010101000010110010111100001010
trabajo dificilísimo resultado final,1010001100110001101011000110010000100100100100111100
dificilísimo resultado final tanto,0011010110001100100001001001001001111001001110111100
resultado final tanto magnífico,1001000010010010010011110010011101111000110011010111
final tanto magnífico pared,0100100111100100111011110001100110101110111100011000
tanto magnífico pared habitación,1001110111100011001101011101111000110000101001000001
magnífico pared habitación parecer,0110011010111011110001100001010010000010111100010100
pared habitación parecer ventana,0111100011000010100100000101111000101001010100011001
habitación parecer ventana abierto,0101001000001011110001010010101000110010000000011111
parecer ventana abierto espacio,0111100010100101010001100100000000111110100001011001
ventana abierto espacio sideral,1010100011001000000001111101000010110011001011110010
entonces niño disfrutar cada,0011111100011011100011110100110110110110001100011111
niño disfrutar cada día,0111000111101001101101101100011000111110011100110110
disfrutar cada día jugar,0011011011011000110001111100111001101100101111100100
cada día jugar cohete,0001100011111001110011011001011111001000010000110111
día jugar cohete papel,0011100110110010111110010000100001101110111100001010
jugar cohete papel compañero,0101111100100001000011011101111000010100010001111100
cohete papel compañero visitar,0010000110111011110000101000100011111001010101011110
papel compañero visitar habitación,0111100001010001000111110010101010111100101001000001
compañero visitar habitación ver,0010001111100101010101111001010010000011010100100001
visitar habitación ver aquel,1010101011110010100100000110101001000010000110010110
habitación ver aquel espectacular,0101001000001101010010000100001100101100100001100110
ver aquel espectacular escenario,1010100100001000011001011001000011001100100000100111
aquel espectacular escenario proponer,0000110010110010000110011001000001001111000011000010
espectacular escenario proponer cambiárselo,0100001100110010000010011110000110000100001101000100
escenario proponer cambiárselo cohete,0100000100111100001100001000011010001000010000110111
proponer cambiárselo cohete auténtico,1000011000010000110100010000100001101110001000110011
cambiárselo cohete auténtico casa,0001101000100001000011011100010001100110001110010111
aquel casi volver loco,0000110010110000111001110110101011101010110010011000
casi volver loco alegría,0001110011101101010111010101100100110000000011101111
volver loco alegría aceptar,1010101110101011001001100000000111011110000001001111
loco alegría aceptar cambio,0110010011000000001110111100000010011110001101000011
alegría aceptar cambio encantado,0000011101111000000100111100011010000110011110000000
entonces cada día jugar,0011111100011000110001111100111001101100101111100100
día jugar cohete nuevo,0011100110110010111110010000100001101110111001011011
jugar cohete nuevo niño,0101111100100001000011011101110010110110111000111101
cohete nuevo niño echar,0010000110111011100101101101110001111010011100111010
nuevo niño echar menos,0111001011011011100011110100111001110100110101011000
niño echar menos cohete,0111000111101001110011101001101010110000010000110111
echar menos cohete papel,0011100111010011010101100000100001101110111100001010
menos cohete papel escenario,0110101011000001000011011101111000010100100000100111
cohete papel escenario planeta,0010000110111011110000101001000001001111000000000000
papel escenario planeta realmente,0111100001010010000010011110000000000001000101101101
escenario planeta realmente disfrutar,0100000100111100000000000010001011011010011011011011
planeta realmente disfrutar jugar,1000000000000100010110110100110110110110101111100100
realmente disfrutar jugar viejo,1000101101101001101101101101011111001001010101001010
disfrutar jugar viejo cohete,0011011011011010111110010010101010010100010000110111
entonces dar cuenta sentir,0011111100011001011011010000101011110001001011011000
dar cuenta sentir mejor,0010110110100001010111100010010110110000110101000111
cuenta sentir mejor jugar,0010101111000100101101100001101010001110101111100100
sentir mejor jugar aquel,1001011011000011010100011101011111001000000110010110
mejor jugar aquel juguete,0110101000111010111110010000001100101100101111101011
jugar aquel juguete mismo,0101111100100000011001011001011111010110110110011100
aquel juguete mismo construido,0000110010110010111110101101101100111000010011011110
juguete mismo construido esfuerzo,0101111101011011011001110000100110111100100001010100
mismo construido esfuerzo ilusión,0110110011100001001101111001000010101000101100000111
así aquel niño empezar,0000111110110000011001011001110001111010011101110100
aquel niño empezar construir,0000110010110011100011110100111011101000010011011111
niño empezar construir mismo,0111000111101001110111010000100110111110110110011100
empezar construir mismo juguet,0011101110100001001101111101101100111000101111101010
construir mismo juguet crecer,0010011011111011011001110001011111010100010101000111
mismo juguet crecer convertir,0110110011100010111110101000101010001110010100010001
juguet crecer convertir mejor,0101111101010001010100011100101000100010110101000111
crecer convertir mejor juguetero,0010101000111001010001000101101010001110101111101100
convertir mejor juguetero mundo,0010100010001011010100011101011111011000110111101001
érase vez niño cambiar,1010110110011101010011110001110001111010001100111111
vez niño cambiar casa,1010100111100011100011110100011001111110001110010111
niño cambiar casa llegar,0111000111101000110011111100011100101110110001110001
cambiar casa llegar nuevo,0001100111111000111001011101100011100010111001011011
casa llegar nuevo habitación,0001110010111011000111000101110010110110101001000001
llegar nuevo habitación ver,0110001110001011100101101101010010000011010100100001
nuevo habitación ver lleno,0111001011011010100100000110101001000010110001111000
habitación ver lleno juguet,0101001000001101010010000101100011110000101111101010
ver lleno juguet cuento,1010100100001011000111100001011111010100010101111001
lleno juguet cuento libro,0110001111000010111110101000101011110010110001010011
juguet cuento libro lápiz,0101111101010001010111100101100010100110110010111001
cuento libro lápiz perfectamente,0010101111001011000101001101100101110010111110010111
libro lápiz perfectamente ordenado,0110001010011011001011100101111100101110111010110100
día jugar querer acostar,0011100110110010111110010010001001000010000001100111
jugar querer acostar haberlo,0101111100100100010010000100000011001110101000111010
querer acostar haberlo recoger,1000100100001000000110011101010001110101000110000111
misteriosamente mañana siguiente juguet,0110110011111011010011011010011000000000101111101010
mañana siguiente juguet aparecer,0110100110110100110000000001011111010100000101011110
siguiente juguet aparecer ordenado,1001100000000010111110101000001010111100111010110100
juguet aparecer ordenado sitio,0101111101010000010101111001110101101001001100011100
aparecer ordenado sitio correspondiente,0000101011110011101011010010011000111000010100101010
seguro nadie entrado habitación,1001011000001011100000111000111111001100101001000001
nadie entrado habitación aunque,0111000001110001111110011001010010000010001000101110
entrado habitación aunque niño,0011111100110010100100000100010001011100111000111101
habitación aunque niño dar,0101001000001000100010111001110001111010010110110100
aunque niño dar importancia,0001000101110011100011110100101101101000101100011100
ocurrir mismo día cuarto,0111001111111011011001110000111001101100010101101011
mismo día cuarto día,0110110011100001110011011000101011010110011100110110
día cuarto día disponer,0011100110110001010110101100111001101100011011100011
cuarto día disponer coger,0010101101011001110011011000110111000110010000110100
día disponer coger primero,0011100110110001101110001100100001101001000010001100
disponer coger primero juguete,0011011100011001000011010010000100011000101111101011
coger primero juguete este,0010000110100100001000110001011111010110100010010110
primero juguete este saltar,1000010001100010111110101101000100101101001010010110
juguete este saltar alcance,0101111101011010001001011010010100101100000011100100
este saltar alcance decir,0100010010110100101001011000000111001000010111001010
saltar alcance decir querer,1001010010110000001110010000101110010101000100100001
alcance decir querer jugar,0000011100100001011100101010001001000010101111100100
decir querer jugar tú,0010111001010100010010000101011111001001010010111101
niño creer alucinado pasar,0111000111101001010100101000001000100100111100101100
creer alucinado pasar mismo,0010101001010000010001001001111001011000110110011100
alucinado pasar mismo cada,0000100010010011110010110001101100111000001100011111
pasar mismo cada juguete,0111100101100011011001110000011000111110101111101011
mismo cada juguete intentar,0110110011100000110001111101011111010110101110000010
cada juguete intentar tocar,0001100011111010111110101101011100000101010000110101
juguete intentar tocar finalmente,0101111101011010111000001010100001101010100100111101
intentar tocar finalmente juguet,0101110000010101000011010101001001111010101111101010
tocar finalmente juguet viejo,1010000110101010010011110101011111010101010101001010
finalmente juguet viejo osito,0100100111101010111110101010101010010100111011001010
juguet viejo osito peluche,0101111101010101010100101001110110010100111101110011
viejo osito peluche decir,1010101001010011101100101001111011100110010111001010
osito peluche decir sorprende,0111011001010011110111001100101110010101001101010010
peluche decir sorprende querar,0111101110011001011100101010011010100101000100100000
decir sorprende querar jugar,0010111001010100110101001010001001000000101111100100
sorprende querar jugar tú,1001101010010100010010000001011111001001010010111101
siempre dejar lejos sitio,1001011110110001011110000101100001101011001100011100
dejar lejos sitio especial,0010111100001011000011010110011000111000100001100010
lejos sitio especial cómodo,0110000110101100110001110001000011000100010110101101
sitio especial cómodo gustito,1001100011100010000110001000101101011010101000110100
especial cómodo gustito saber,0100001100010001011010110101010001101001001001110110
cómodo gustito saber difícil,0010110101101010100011010010010011101100011010110101
gustito saber difícil libro,0101000110100100100111011000110101101010110001010011
saber difícil libro subir,1001001110110001101011010101100010100111001101100101
difícil libro subir estantería,0011010110101011000101001110011011001010100010010001
libro subir estantería lápiz,0110001010011100110110010101000100100010110010111001
subir estantería lápiz saltar,1001101100101010001001000101100101110011001010010110
estantería lápiz saltar bote,0100010010001011001011100110010100101100001011001010
idea incómodo frío suelo,0101011110101010110011110101001100000111001101101111
jugar tú prometa dejarno,0101111100100101001011110110000101101100010111100010
tú prometa dejarno casita,1010010111101100001011011000101111000100001110100000
prometa dejarno casita dormir,1000010110110001011110001000011101000000011100001111
dejarno casita dormir niño,0010111100010000111010000000111000011110111000111101
casita dormir niño recordar,0001110100000001110000111101110001111011000110010110
dormir niño recordar gustito,0011100001111011100011110110001100101100101000110100
niño recordar gustito camitar,0111000111101100011001011001010001101000001101001111
recordar gustito camitar incómodo,1000110010110010100011010000011010011110101100111101
gustito camitar incómodo vez,0101000110100000110100111101011001111011010100111100
camitar incómodo vez quedar,0001101001111010110011110110101001111001000100010010
incómodo vez quedar dormido,0101100111101101010011110010001000100100011100001110
vez quedar dormido silla,1010100111100100010001001000111000011101001100000110
entonces dar cuenta mal,0011111100011001011011010000101011110000110011011011
dar cuenta mal tratar,0010110110100001010111100001100110110111010010001001
cuenta mal tratar amigo,0010101111000011001101101110100100010010000100101001
mal tratar amigo juguet,0110011011011101001000100100001001010010101111101010
