word,binary
funcionado,0010010001010100
funcionar,0010010001010101
funcionario,0010010001010110
fundado,0010010001010111
fundir,0010010001011000
funeral,0010010001011001
furia,0010010001100000
furiosa,0010010001100001
furioso,0010010001100010
furtivamente,0010010001100011
futbolista,0010010001100100
futuro,0010010001100101
fábrica,0010010001100110
fábrico,0010010001100111
fácil,0010010001101000
fácilmente,0010010001101001
féretro,0010010001110000
fértil,0010010001110001
físico,0010010001110010
fútbol,0010010001110011
gabriel,0010010001110100
galardón,0010010001110101
galaxia,0010010001110110
galletica,0010010001110111
gallina,0010010001111000
gallinero,0010010001111001
gallo,0010010010000000
gallín,0010010010000001
gana,0010010010000010
ganado,0010010010000011
ganador,0010010010000100
ganar,0010010010000101
ganarme,0010010010000110
gancho,0010010010000111
gano,0010010010001000
ganso,0010010010001001
garbanzo,0010010010010000
garganta,0010010010010001
garra,0010010010010010
gastado,0010010010010011
gastar,0010010010010100
gatito,0010010010010101
gato,0010010010010110
gaviota,0010010010010111
gema,0010010010011000
gemelo,0010010010011001
gemido,0010010100000000
general,0010010100000001
generar,0010010100000010
generosamente,0010010100000011
generosidad,0010010100000100
generoso,0010010100000101
genial,0010010100000110
genio,0010010100000111
gente,0010010100001000
gentil,0010010100001001
gentileza,0010010100010000
genuín,0010010100010001
genéticamente,0010010100010010
gepeto,0010010100010011
gerda,0010010100010100
gesto,0010010100010101
gigante,0010010100010110
gigantesca,0010010100010111
gigantesco,0010010100011000
gimeír,0010010100011001
girar,0010010100100000
girándolo,0010010100100001
globo,0010010100100010
glotonar,0010010100100011
gobernador,0010010100100100
gobernant,0010010100100101
gobernante,0010010100100110
gobernar,0010010100100111
gobiernir,0010010100101000
gobierno,0010010100101001
goldi,0010010100110000
golosina,0010010100110001
goloso,0010010100110010
golp,0010010100110011
golpe,0010010100110100
golpear,0010010100110101
golpeé,0010010100110110
gordita,0010010100110111
gordito,0010010100111000
gordo,0010010100111001
gordísimo,0010010101000000
gorra,0010010101000001
gota,0010010101000010
gotear,0010010101000011
gotita,0010010101000100
gracia,0010010101000101
graciar,0010010101000110
gracias,0010010101000111
gracios,0010010101001000
gracioso,0010010101001001
gran,0010010101010000
grande,0010010101010001
grandeza,0010010101010010
grandioso,0010010101010011
grandota,0010010101010100
grandísimo,0010010101010101
granizo,0010010101010110
granja,0010010101010111
granjar,0010010101011000
granjero,0010010101011001
granjo,0010010101100000
grano,0010010101100001
gratis,0010010101100010
grave,0010010101100011
gravemente,0010010101100100
graznido,0010010101100101
gretel,0010010101100110
gri,0010010101100111
griego,0010010101101000
grillo,0010010101101001
gris,0010010101110000
grit,0010010101110001
gritar,0010010101110010
grito,0010010101110011
gritonar,0010010101110100
gritón,0010010101110101
grrmdñññ,0010010101110110
grrrrr,0010010101110111
grueso,0010010101111000
gruff,0010010101111001
grulla,0010010110000000
grullo,0010010110000001
grumet,0010010110000010
grupito,0010010110000011
grupo,0010010110000100
gruñendo,0010010110000101
gruñero,0010010110000110
gruñeron,0010010110000111
gruñido,0010010110001000
gruñir,0010010110001001
gruño,0010010110010000
gruñona,0010010110010001
gruñó,0010010110010010
gruñón,0010010110010011
grúas,0010010110010100
guapo,0010010110010101
guapísima,0010010110010110
guapísimo,0010010110010111
guarda,0010010110011000
guardaespaldas,0010010110011001
guardar,0010011000000000
guarde,0010011000000001
guardia,0010011000000010
guardián,0010011000000011
guardo,0010011000000100
guardándolar,0010011000000101
guarido,0010011000000110
guatemala,0010011000000111
guau,0010011000001000
guerra,0010011000001001
guerrero,0010011000010000
guerro,0010011000010001
guiar,0010011000010010
guio,0010011000010011
guisante,0010011000010100
guisar,0010011000010101
guiso,0010011000010110
guitarra,0010011000010111
guitarrir,0010011000011000
gustar,0010011000011001
gustito,0010011000100000
gusto,0010011000100001
gustoso,0010011000100010
gán,0010011000100011
haber,0010011000100100
haberl,0010011000100101
haberlo,0010011000100110
habertar,0010011000100111
haberte,0010011000101000
habichuela,0010011000101001
habiendo,0010011000110000
habilidad,0010011000110001
habilidoso,0010011000110010
habitacione,0010011000110011
habitación,0010011000110100
habitado,0010011000110101
habitant,0010011000110110
habitante,0010011000110111
habitar,0010011000111000
habl,0010011000111001
hablador,0010011001000000
hablar,0010011001000001
hablarir,0010011001000010
habérselo,0010011001000011
hacer,0010011001000100
hacerme,0010011001000101
hacerte,0010011001000110
hacha,0010011001000111
hachazo,0010011001001000
hacho,0010011001001001
hacia,0010011001010000
haciéndolo,0010011001010001
hada,0010011001010010
hadas,0010011001010011
hado,0010011001010100
haer,0010011001010101
haga,0010011001010110
hala,0010011001010111
halagadora,0010011001011000
halar,0010011001011001
halcón,0010011001100000
hallar,0010011001100001
hallowear,0010011001100010
halloween,0010011001100011
halón,0010011001100100
hambre,0010011001100101
hambriento,0010011001100110
hambrir,0010011001100111
hamelín,0010011001101000
hansel,0010011001101001
harapienta,0010011001110000
harapo,0010011001110001
harapos,0010011001110010
hartar,0010011001110011
harto,0010011001110100
hará,0010011001110101
haré,0010011001110110
harín,0010011001110111
haz,0010011001111000
hazaña,0010011001111001
hechacer,0010011010000000
hechicera,0010011010000001
hechicero,0010011010000010
hechizada,0010011010000011
hechizar,0010011010000100
hechizo,0010011010000101
hecho,0010011010000110
hefesto,0010011010000111
helado,0010011010001000
helar,0010011010001001
hendija,0010011010010000
hendijos,0010011010010001
hendrik,0010011010010010
hera,0010011010010011
heredero,0010011010010100
herencia,0010011010010101
herida,0010011010010110
herido,0010011010010111
herm,0010011010011000
hermana,0010011010011001
hermanastra,0010011100000000
hermanito,0010011100000001
hermano,0010011100000010
hermanos,0010011100000011
hermes,0010011100000100
hermosa,0010011100000101
hermosar,0010011100000110
hermoso,0010011100000111
hermosura,0010011100001000
hermosísimo,0010011100001001
hermán,0010011100010000
heroico,0010011100010001
herramienta,0010011100010010
hervir,0010011100010011
hervirlos,0010011100010100
hexagonal,0010011100010101
hi,0010011100010110
hiciste,0010011100010111
hiel,0010011100011000
hielo,0010011100011001
hierba,0010011100100000
hierro,0010011100100001
higienir,0010011100100010
higo,0010011100100011
higuera,0010011100100100
hija,0010011100100101
hijar,0010011100100110
hijastro,0010011100100111
hijito,0010011100101000
hijo,0010011100101001
hijos,0010011100110000
hilo,0010011100110001
hilos,0010011100110010
hipnotizante,0010011100110011
hipopótamo,0010011100110100
hipopótamos,0010011100110101
historia,0010011100110110
historio,0010011100110111
histérica,0010011100111000
histérico,0010011100111001
hocico,0010011101000000
hogar,0010011101000001
hoja,0010011101000010
hojo,0010011101000011
hola,0010011101000100
holandés,0010011101000101
hombr,0010011101000110
hombre,0010011101000111
hombrecillo,0010011101001000
hombro,0010011101001001
homenaj,0010011101010000
honestidad,0010011101010001
honesto,0010011101010010
honradez,0010011101010011
hora,0010011101010100
hormiga,0010011101010101
hormiguero,0010011101010110
horneada,0010011101010111
horneado,0010011101011000
hornear,0010011101011001
horno,0010011101100000
horo,0010011101100001
horribl,0010011101100010
horrible,0010011101100011
horripilante,0010011101100100
horror,0010011101100101
horrorizado,0010011101100110
hospedaje,0010011101100111
hospital,0010011101101000
hostilidad,0010011101101001
hoy,0010011101110000
hueca,0010011101110001
hueco,0010011101110010
huelar,0010011101110011
huele,0010011101110100
huella,0010011101110101
huerto,0010011101110110
hueso,0010011101110111
huesudo,0010011101111000
huevo,0010011101111001
huevos,0010011110000000
huir,0010011110000001
humanidad,0010011110000010
humano,0010011110000011
humanos,0010011110000100
humeant,0010011110000101
humildad,0010011110000110
humilde,0010011110000111
humillado,0010011110001000
humillar,0010011110001001
humillé,0010011110010000
hummm,0010011110010001
humo,0010011110010010
humor,0010011110010011
hundir,0010011110010100
hundíar,0010011110010101
hung,0010011110010110
huno,0010011110010111
huraño,0010011110011000
hurtadilla,0010011110011001
huy,0010100000000000
huérfano,0010100000000001
huésped,0010100000000010
huéspedes,0010100000000011
hábilmente,0010100000000100
hábito,0010100000000101
hércules,0010100000000110
idea,0010100000000111
ideal,0010100000001000
idear,0010100000001001
ideo,0010100000010000
ideó,0010100000010001
idiotas,0010100000010010
idir,0010100000010011
ido,0010100000010100
idéntico,0010100000010101
iglesia,0010100000010110
ignoranciar,0010100000010111
ignorante,0010100000011000
ignorar,0010100000011001
igual,0010100000100000
igualado,0010100000100001
igualator,0010100000100010
igualmente,0010100000100011
iluminar,0010100000100100
ilusar,0010100000100101
ilusionado,0010100000100110
ilusión,0010100000100111
imagen,0010100000101000
imaginación,0010100000101001
imaginar,0010100000110000
imagino,0010100000110001
imagínate,0010100000110010
imitación,0010100000110011
imitar,0010100000110100
impaciencia,0010100000110101
impacientar,0010100000110110
impaciente,0010100000110111
imparable,0010100000111000
impartir,0010100000111001
impedir,0010100001000000
impenetrable,0010100001000001
impensable,0010100001000010
imperfecto,0010100001000011
imperio,0010100001000100
impetuoso,0010100001000101
imponente,0010100001000110
impopular,0010100001000111
importancia,0010100001001000
importante,0010100001001001
importantísimo,0010100001010000
importar,0010100001010001
importe,0010100001010010
importo,0010100001010011
imposible,0010100001010100
impresionant,0010100001010101
impresionante,0010100001010110
impresionar,0010100001010111
imprimir,0010100001011000
impropio,0010100001011001
imprudencia,0010100001100000
impulsivo,0010100001100001
impulso,0010100001100010
inauguración,0010100001100011
incapaz,0010100001100100
incauta,0010100001100101
incendiar,0010100001100110
incendio,0010100001100111
incidente,0010100001101000
inclinar,0010100001101001
incluir,0010100001110000
incluso,0010100001110001
incomparabl,0010100001110010
inconfor,0010100001110011
inconsolablemente,0010100001110100
incorregibl,0010100001110101
increíble,0010100001110110
increíblemente,0010100001110111
incrustación,0010100001111000
incrédulo,0010100001111001
inculto,0010100010000000
incómodo,0010100010000001
indeseable,0010100010000010
india,0010100010000011
indicar,0010100010000100
indiferencia,0010100010000101
indiferente,0010100010000110
indigestión,0010100010000111
indígena,0010100010001000
indígenar,0010100010001001
inesperado,0010100010010000
infantil,0010100010010001
infectar,0010100010010010
infeliz,0010100010010011
inferior,0010100010010100
infierno,0010100010010101
infinidad,0010100010010110
infinita,0010100010010111
infinito,0010100010011000
informado,0010100010011001
informar,0010100100000000
informe,0010100100000001
infructuós,0010100100000010
infundir,0010100100000011
ingenio,0010100100000100
ingenioso,0010100100000101
ingeniós,0010100100000110
ingenuapensar,0010100100000111
ingenuo,0010100100001000
ingrediente,0010100100001001
ingresar,0010100100010000
ingreso,0010100100010001
iniciar,0010100100010010
inicio,0010100100010011
inimaginable,0010100100010100
injusticia,0010100100010101
injusto,0010100100010110
inmediatamente,0010100100010111
inmediato,0010100100011000
inmensidad,0010100100011001
inmenso,0010100100100000
inmerecida,0010100100100001
inmóvil,0010100100100010
innovadora,0010100100100011
innumerable,0010100100100100
inocente,0010100100100101
insecto,0010100100100110
insensatar,0010100100100111
insensatez,0010100100101000
insensible,0010100100101001
insignificante,0010100100110000
insistencia,0010100100110001
insistir,0010100100110010
insoportable,0010100100110011
inspector,0010100100110100
inspirado,0010100100110101
instalar,0010100100110110
instante,0010100100110111
instrucción,0010100100111000
instrumento,0010100100111001
insulta,0010100101000000
insultado,0010100101000001
insultar,0010100101000010
insulto,0010100101000011
insuperable,0010100101000100
intacto,0010100101000101
inteligencia,0010100101000110
inteligente,0010100101000111
intención,0010100101001000
intensificar,0010100101001001
intentado,0010100101010000
intentar,0010100101010001
intento,0010100101010010
interesa,0010100101010011
interesante,0010100101010100
interesar,0010100101010101
interior,0010100101010110
interminable,0010100101010111
interrumpir,0010100101011000
intervenir,0010100101011001
interés,0010100101100000
intrigado,0010100101100001
intrigar,0010100101100010
introduciéndolo,0010100101100011
inundado,0010100101100100
inundar,0010100101100101
inusual,0010100101100110
invadir,0010100101100111
invadirer,0010100101101000
invasor,0010100101101001
invención,0010100101110000
inventado,0010100101110001
inventar,0010100101110010
inventillo,0010100101110011
invento,0010100101110100
inventor,0010100101110101
investigar,0010100101110110
invierno,0010100101110111
invisible,0010100101111000
invitación,0010100101111001
invitadas,0010100110000000
invitado,0010100110000001
invitar,0010100110000010
inyección,0010100110000011
inútil,0010100110000100
ipap,0010100110000101
ir,0010100110000110
ira,0010100110000111
iracundo,0010100110001000
irlanda,0010100110001001
irlandir,0010100110010000
irlando,0010100110010001
irrepetible,0010100110010010
irritado,0010100110010011
irrumpir,0010100110010100
irá,0010100110010101
isla,0010100110010110
izquierdo,0010100110010111
ja,0010100110011000
jabón,0010100110011001
jack,0011000000000000
jactancioso,0011000000000001
jactar,0011000000000010
jaime,0011000000000011
jamás,0011000000000100
jamón,0011000000000101
japón,0011000000000110
jardinera,0011000000000111
jardinero,0011000000001000
jardinería,0011000000001001
jardines,0011000000010000
jardín,0011000000010001
jardíndijo,0011000000010010
jarra,0011000000010011
jarro,0011000000010100
jaula,0011000000010101
jaular,0011000000010110
jaulo,0011000000010111
jefe,0011000000011000
jersey,0011000000011001
jesusito,0011000000100000
jesús,0011000000100001
ji,0011000000100010
jilguero,0011000000100011
jirafa,0011000000100100
jo,0011000000100101
john,0011000000100110
jornada,0011000000100111
joroba,0011000000101000
josé,0011000000101001
joven,0011000000110000
joya,0011000000110001
joyas,0011000000110010
joyero,0011000000110011
joyo,0011000000110100
juan,0011000000110101
juanito,0011000000110110
judíos,0011000000110111
juego,0011000000111000
juegos,0011000000111001
juez,0011000001000000
jugabas,0011000001000001
jugada,0011000001000010
jugador,0011000001000011
jugar,0011000001000100
jugarer,0011000001000101
jugarir,0011000001000110
jugarreta,0011000001000111
jugaréis,0011000001001000
jugo,0011000001001001
jugosa,0011000001010000
jugoso,0011000001010001
juguet,0011000001010010
juguete,0011000001010011
juguetero,0011000001010100
juguetes,0011000001010101
juicio,0011000001010110
junco,0011000001010111
juntar,0011000001011000
junto,0011000001011001
jurado,0011000001100000
juro,0011000001100001
justamente,0011000001100010
justicia,0011000001100011
justificar,0011000001100100
justo,0011000001100101
juzgado,0011000001100110
juzgar,0011000001100111
júpiter,0011000001101000
júzgala,0011000001101001
kai,0011000001110000
kaso,0011000001110001
keegwa,0011000001110010
kioto,0011000001110011
koalas,0011000001110100
laberinto,0011000001110101
labio,0011000001110110
laboratorio,0011000001110111
labrar,0011000001111000
lacito,0011000001111001
ladera,0011000010000000
ladir,0011000010000001
ladito,0011000010000010
lado,0011000010000011
ladrar,0011000010000100
ladrillo,0011000010000101
ladro,0011000010000110
ladrón,0011000010000111
lago,0011000010001000
lamentable,0011000010001001
lamentar,0011000010010000
lamento,0011000010010001
lamer,0011000010010010
lana,0011000010010011
langosta,0011000010010100
lanzado,0011000010010101
lanzapalabra,0011000010010110
lanzapalabras,0011000010010111
lanzar,0011000010011000
lanzarlo,0011000010011001
lar,0011000100000000
larga,0011000100000001
largamente,0011000100000010
largar,0011000100000011
largo,0011000100000100
larguirucho,0011000100000101
larguísima,0011000100000110
larguísimos,0011000100000111
lastimar,0011000100001000
lata,0011000100001001
latir,0011000100010000
laura,0011000100010001
laurar,0011000100010010
lavado,0011000100010011
lavar,0011000100010100
lavarl,0011000100010101
leal,0011000100010110
lección,0011000100010111
leche,0011000100011000
lechera,0011000100011001
lechero,0011000100100000
lechuga,0011000100100001
lechugas,0011000100100010
lechuzo,0011000100100011
lecturo,0011000100100100
leer,0011000100100101
lees,0011000100100110
lejano,0011000100100111
lejos,0011000100101000
lejías,0011000100101001
lelo,0011000100110000
lengua,0011000100110001
lentamente,0011000100110010
lento,0011000100110011
letra,0011000100110100
letras,0011000100110101
letrero,0011000100110110
levantar,0011000100110111
levántense,0011000100111000
leyenda,0011000100111001
leyéndola,0011000101000000
leído,0011000101000001
leña,0011000101000010
leñador,0011000101000011
leño,0011000101000100
león,0011000101000101
liar,0011000101000110
libera,0011000101000111
liberado,0011000101001000
liberar,0011000101001001
liberase,0011000101010000
libertad,0011000101010001
librado,0011000101010010
librar,0011000101010011
libre,0011000101010100
libreer,0011000101010101
librería,0011000101010110
libro,0011000101010111
libros,0011000101011000
libélula,0011000101011001
liderado,0011000101100000
liebre,0011000101100001
liga,0011000101100010
ligeramente,0011000101100011
ligero,0011000101100100
limitar,0011000101100101
limpiar,0011000101100110
limpio,0011000101100111
lindo,0011000101101000
lirar,0011000101101001
lisa,0011000101110000
lista,0011000101110001
listado,0011000101110010
listo,0011000101110011
llama,0011000101110100
llamado,0011000101110101
llamar,0011000101110110
llamarado,0011000101110111
llame,0011000101111000
llamo,0011000101111001
llamándolir,0011000110000000
llamé,0011000110000001
llano,0011000110000010
llanto,0011000110000011
llave,0011000110000100
llegada,0011000110000101
llegado,0011000110000110
llegar,0011000110000111
llegara,0011000110001000
llegarer,0011000110001001
llegaría,0011000110010000
llegu,0011000110010001
llegue,0011000110010010
llegues,0011000110010011
llegué,0011000110010100
llenando,0011000110010101
llenar,0011000110010110
llenaría,0011000110010111
llenir,0011000110011000
lleno,0011000110011001
llenos,0011001000000000
lleva,0011001000000001
llevadas,0011001000000010
llevadlo,0011001000000011
llevado,0011001000000100
llevar,0011001000000101
llevarno,0011001000000110
llevarte,0011001000000111
llevaré,0011001000001000
lleve,0011001000001001
lleves,0011001000010000
llevo,0011001000010001
lleváoslo,0011001000010010
llevársela,0011001000010011
llevárselo,0011001000010100
llevé,0011001000010101
llor,0011001000010110
llorar,0011001000010111
lloras,0011001000011000
lloro,0011001000011001
lloroso,0011001000100000
llorón,0011001000100001
llorós,0011001000100010
llover,0011001000100011
llovido,0011001000100100
lluvia,0011001000100101
llévale,0011001000100110
llévalo,0011001000100111
lobo,0011001000101000
lobos,0011001000101001
loca,0011001000110000
loco,0011001000110001
locomo,0011001000110010
locuelo,0011001000110011
locura,0011001000110100
logrado,0011001000110101
lograr,0011001000110110
lograste,0011001000110111
logre,0011001000111000
lola,0011001000111001
lombriz,0011001001000000
lomo,0011001001000001
loplanto,0011001001000010
luca,0011001001000011
lucha,0011001001000100
luchar,0011001001000101
lucir,0011001001000110
luciérnaga,0011001001000111
luciérnagar,0011001001001000
luego,0011001001001001
lugar,0011001001010000
luisa,0011001001010001
lujo,0011001001010010
lujoso,0011001001010011
lujosos,0011001001010100
lumbre,0011001001010101
luna,0011001001010110
lunares,0011001001010111
luz,0011001001011000
lágrima,0011001001011001
lágrimas,0011001001100000
lán,0011001001100001
lápices,0011001001100010
lápiz,0011001001100011
lárgate,0011001001100100
lástima,0011001001100101
líder,0011001001100110
límite,0011001001100111
línea,0011001001101000
línear,0011001001101001
lío,0011001001110000
líquido,0011001001110001
maccool,0011001001110010
macer,0011001001110011
maceta,0011001001110100
maceto,0011001001110101
madera,0011001001110110
madero,0011001001110111
madrastra,0011001001111000
madrastrar,0011001001111001
madrastro,0011001010000000
madre,0011001010000001
madriguera,0011001010000010
madriguero,0011001010000011
madrina,0011001010000100
madrugada,0011001010000101
madrugado,0011001010000110
madrín,0011001010000111
madura,0011001010001000
maduro,0011001010001001
maestra,0011001010010000
maestrar,0011001010010001
maestro,0011001010010010
magia,0011001010010011
magiviru,0011001010010100
magivirus,0011001010010101
magnífico,0011001010010110
mago,0011001010010111
magos,0011001010011000
majestad,0011001010011001
majestuosa,0011001100000000
majestuoso,0011001100000001
mal,0011001100000010
mala,0011001100000011
malayo,0011001100000100
malbrujo,0011001100000101
maldad,0011001100000110
maldición,0011001100000111
maleducado,0011001100001000
malherido,0011001100001001
malhumorado,0011001100010000
maliciós,0011001100010001
malinterpretar,0011001100010010
malo,0011001100010011
maltratarás,0011001100010100
maltrecha,0011001100010101
malvadas,0011001100010110
malvado,0011001100010111
malvados,0011001100011000
malísimamente,0011001100011001
mami,0011001100100000
mamá,0011001100100001
mamás,0011001100100010
manado,0011001100100011
mancha,0011001100100100
manchar,0011001100100101
manda,0011001100100110
mandar,0011001100100111
mando,0011001100101000
mandona,0011001100101001
mandíbulas,0011001100110000
manera,0011001100110001
manga,0011001100110010
mango,0011001100110011
manifestación,0011001100110100
manifestar,0011001100110101
mano,0011001100110110
manos,0011001100110111
mansión,0011001100111000
manta,0011001100111001
mantel,0011001101000000
mantener,0011001101000001
mantequilla,0011001101000010
mantequillar,0011001101000011
manto,0011001101000100
manu,0011001101000101
manzana,0011001101000110
manzanas,0011001101000111
manzano,0011001101001000
manzán,0011001101001001
mapa,0011001101010000
mapas,0011001101010001
maquillaje,0011001101010010
mar,0011001101010011
maracaná,0011001101010100
maratónicamente,0011001101010101
maravilla,0011001101010110
maravillado,0011001101010111
maravillar,0011001101011000
maravillosa,0011001101011001
maravillosamente,0011001101100000
maravilloso,0011001101100001
marca,0011001101100010
marcado,0011001101100011
marcha,0011001101100100
marchar,0011001101100101
marchara,0011001101100110
marciano,0011001101100111
marcianoto,0011001101101000
marco,0011001101101001
marido,0011001101110000
marinero,0011001101110001
mario,0011001101110010
marioneta,0011001101110011
mariposa,0011001101110100
maripós,0011001101110101
marko,0011001101110110
marqués,0011001101110111
marrón,0011001101111000
martar,0011001101111001
martillar,0011001110000000
marto,0011001110000001
maría,0011001110000010
mascota,0011001110000011
mascotar,0011001110000100
masticar,0011001110000101
matado,0011001110000110
matar,0011001110000111
matorral,0011001110001000
maullido,0011001110001001
mayor,0011001110010000
mayordomo,0011001110010001
mayordomos,0011001110010010
mayoría,0011001110010011
maíz,0011001110010100
mañana,0011001110010101
mañar,0011001110010110
maúllo,0011001110010111
mecedoro,0011001110011000
mechón,0011001110011001
mecir,0011010000000000
medalla,0011010000000001
mediana,0011010000000010
mediano,0011010000000011
medianoche,0011010000000100
mediante,0011010000000101
medidor,0011010000000110
medio,0011010000000111
mediocre,0011010000001000
mediodía,0011010000001001
medir,0011010000010000
mejilla,0011010000010001
mejillar,0011010000010010
mejor,0011010000010011
mejorar,0011010000010100
melba,0011010000010101
melena,0011010000010110
mellizar,0011010000010111
melocotonero,0011010000011000
melodiós,0011010000011001
melodía,0011010000100000
melodío,0011010000100001
melquíades,0011010000100010
melón,0011010000100011
memorabl,0011010000100100
memoria,0011010000100101
mencionar,0011010000100110
menor,0011010000100111
menos,0011010000101000
menospreci,0011010000101001
mensaje,0011010000110000
mentir,0011010000110001
mentira,0011010000110010
mentirar,0011010000110011
mentiro,0011010000110100
mentiroso,0011010000110101
menudo,0011010000110110
mercader,0011010000110111
mercado,0011010000111000
mercancía,0011010000111001
merecer,0011010001000000
mereces,0011010001000001
merecido,0011010001000010
merez,0011010001000011
merienda,0011010001000100
mermelado,0011010001000101
merodear,0011010001000110
mes,0011010001000111
mesa,0011010001001000
meta,0011010001001001
meter,0011010001010000
meticulosamente,0011010001010001
metido,0011010001010010
metiera,0011010001010011
metió,0011010001010100
metralleto,0011010001010101
metro,0011010001010110
mezcla,0011010001010111
miau,0011010001011000
mida,0011010001011001
midas,0011010001100000
miedico,0011010001100001
miedo,0011010001100010
miedoso,0011010001100011
miel,0011010001100100
miembro,0011010001100101
mientras,0011010001100110
mier,0011010001100111
miga,0011010001101000
miguel,0011010001101001
miguitir,0011010001110000
mil,0011010001110001
militar,0011010001110010
millón,0011010001110011
milo,0011010001110100
mimar,0011010001110101
mina,0011010001110110
miniatura,0011010001110111
miniplaneta,0011010001111000
ministro,0011010001111001
mino,0011010010000000
minotauro,0011010010000001
minuto,0011010010000010
minúscula,0011010010000011
minúsculo,0011010010000100
mira,0011010010000101
mirad,0011010010000110
mirada,0011010010000111
mirado,0011010010001000
miran,0011010010001001
mirar,0011010010010000
miró,0011010010010001
misa,0011010010010010
misar,0011010010010011
misión,0011010010010100
mismo,0011010010010101
mismísimo,0011010010010110
misterio,0011010010010111
misteriosa,0011010010011000
misteriosamente,0011010010011001
misterioso,0011010100000000
mitad,0011010100000001
mochila,0011010100000010
mochilar,0011010100000011
mochilo,0011010100000100
moda,0011010100000101
modelar,0011010100000110
modificado,0011010100000111
modo,0011010100001000
moer,0011010100001001
mofar,0011010100010000
mofeta,0011010100010001
mojado,0011010100010010
mokoko,0011010100010011
mokokos,0011010100010100
molde,0011010100010101
moldir,0011010100010110
molesta,0011010100010111
molestado,0011010100011000
molestar,0011010100011001
molestia,0011010100100000
molesto,0011010100100001
molinero,0011010100100010
molino,0011010100100011
momento,0011010100100100
moneda,0011010100100101
mono,0011010100100110
monstruo,0011010100100111
monstruos,0011010100101000
monstruoso,0011010100101001
montado,0011010100110000
montar,0011010100110001
montarar,0011010100110010
montaña,0011010100110011
montaño,0011010100110100
monte,0011010100110101
montón,0011010100110110
moralegir,0011010100110111
moraleja,0011010100111000
moralejar,0011010100111001
moralejo,0011010101000000
morder,0011010101000001
mordisco,0011010101000010
mordisquear,0011010101000011
mordisquedado,0011010101000100
moreno,0011010101000101
moretón,0011010101000110
morir,0011010101000111
moriré,0011010101001000
moro,0011010101001001
morral,0011010101010000
mortal,0011010101010001
mosca,0011010101010010
mosco,0011010101010011
mosquito,0011010101010100
mosquizampa,0011010101010101
mostrar,0011010101010110
mover,0011010101010111
movido,0011010101011000
movimiento,0011010101011001
mucho,0011010101100000
muchísimo,0011010101100001
muchísimos,0011010101100010
mudar,0011010101100011
mueble,0011010101100100
muerte,0011010101100101
muerto,0011010101100110
muestra,0011010101100111
mujer,0011010101101000
mujercita,0011010101101001
multicolor,0011010101110000
multitud,0011010101110001
mundial,0011010101110010
mundir,0011010101110011
mundo,0011010101110100
municipal,0011010101110101
murciégalo,0011010101110110
murciélaga,0011010101110111
murciélago,0011010101111000
muro,0011010101111001
musculoso,0011010110000000
museo,0011010110000001
musgo,0011010110000010
musical,0011010110000011
musitar,0011010110000100
mutuamente,0011010110000101
muñeca,0011010110000110
muñeco,0011010110000111
mágicamente,0011010110001000
mágico,0011010110001001
mándalo,0011010110010000
máquina,0011010110010001
máquinar,0011010110010010
mármol,0011010110010011
máscar,0011010110010100
máscara,0011010110010101
mástil,0011010110010110
médico,0011010110010111
més,0011010110011000
mírame,0011010110011001
mírate,0011011000000000
mís,0011011000000001
músculo,0011011000000010
música,0011011000000011
músico,0011011000000100
nac,0011011000000101
nacer,0011011000000110
nacido,0011011000000111
nacimiento,0011011000001000
nacional,0011011000001001
nadado,0011011000010000
nadar,0011011000010001
nadie,0011011000010010
nadé,0011011000010011
nadó,0011011000010100
naranja,0011011000010101
naranjo,0011011000010110
nariz,0011011000010111
narrar,0011011000011000
nasal,0011011000011001
natural,0011011000100000
naturaleza,0011011000100001
nave,0011011000100010
navegar,0011011000100011
navidad,0011011000100100
navideño,0011011000100101
necesario,0011011000100110
necesidad,0011011000100111
necesita,0011011000101000
necesitamo,0011011000101001
necesitar,0011011000110000
necesitas,0011011000110001
necio,0011011000110010
nefasto,0011011000110011
negado,0011011000110100
negar,0011011000110101
negociar,0011011000110110
negro,0011011000110111
negrura,0011011000111000
nervioso,0011011000111001
nevado,0011011001000000
nevar,0011011001000001
nevase,0011011001000010
nevera,0011011001000011
niebla,0011011001000100
niedeck,0011011001000101
nieto,0011011001000110
niev,0011011001000111
nieve,0011011001001000
nievir,0011011001001001
nika,0011011001010000
ninfa,0011011001010001
ninfar,0011011001010010
ninguno,0011011001010011
nivel,0011011001010100
niña,0011011001010101
niñas,0011011001010110
niñito,0011011001010111
niño,0011011001011000
noble,0011011001011001
noblezo,0011011001100000
noche,0011011001100001
noches,0011011001100010
nochir,0011011001100011
noel,0011011001100100
nokomis,0011011001100101
nombr,0011011001100110
nombrar,0011011001100111
nombrarte,0011011001101000
nombre,0011011001101001
norma,0011011001110000
normal,0011011001110001
normalito,0011011001110010
normalmente,0011011001110011
norte,0011011001110100
norteamérico,0011011001110101
nota,0011011001110110
notar,0011011001110111
note,0011011001111000
noticia,0011011001111001
novia,0011011010000000
novio,0011011010000001
nube,0011011010000010
nubes,0011011010000011
nudo,0011011010000100
nuevamente,0011011010000101
nuevecito,0011011010000110
nuevo,0011011010000111
nuez,0011011010001000
nunca,0011011010001001
nutrición,0011011010010000
náufrago,0011011010010001
nítir,0011011010010010
núcleo,0011011010010011
oasis,0011011010010100
obedecer,0011011010010101
objetivo,0011011010010110
objeto,0011011010010111
